term_str,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
stained,16,3.3726244076828385e-05,14.855768812868396,27.442411609245358,stain,VBN,VB,0
staining,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stain,VBG,VB,0
stains,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stain,NNS,NN,0
stair,77,0.0001623075496197366,12.588982272173494,32.38133782203198,stair,NN,NN,0
stairs,40,8.431561019207097e-05,13.533840717981032,32.11688356100213,stair,NNS,NN,0
stairway,9,1.8971012293215967e-05,15.685843811426082,15.816785241547501,stairway,NN,NN,0
stake,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stake,NN,NN,0
stakes,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stake,NNS,NN,0
stale,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,stale,NN,NN,0
stalk,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stalk,NN,NN,0
stalked,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,stalk,VBN,VB,0
stalking,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stalk,VBG,VB,0
stalks,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stalk,NNS,NN,0
stalky,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stalki,NN,NN,0
stalwart,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stalwart,NN,NN,0
stammered,11,2.3186792802819512e-05,15.396337194231098,27.442411609245358,stammer,VBN,VB,0
stammering,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stammer,NN,NN,0
stamp,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stamp,NN,NN,0
stamped,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,stamp,VBD,VB,0
stampede,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stamped,NN,NN,0
stamping,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,stamp,VBG,VB,0
stand,105,0.00022132847675418628,12.141523295202273,20.80544463257402,stand,NN,NN,0
standard,10,2.107890254801774e-05,15.533840717981032,18.161341077497564,standard,NN,NN,0
standards,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,standard,NN,NN,0
standing,120,0.0002529468305762129,11.948878217259876,18.781550559334175,stand,VBG,VB,0
stands,18,3.7942024586431934e-05,14.685843811426082,30.055779436609797,stand,NNS,NN,0
standstill,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,standstil,NN,NN,0
stank,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,stank,NN,NN,0
star,60,0.00012647341528810644,12.948878217259876,31.79024414251979,star,NN,NN,0
stare,8,1.6863122038414192e-05,15.855768812868396,23.633570483095003,stare,NN,NN,0
stared,47,9.907084197568337e-05,13.301179961190758,31.79024414251979,stare,VBN,VB,0
staring,40,8.431561019207097e-05,13.533840717981032,32.597671398390354,stare,VBG,VB,0
stark,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stark,NN,NN,0
starkhorn,3,6.323670764405322e-06,17.27080631214724,5.954196310386875,starkhorn,NN,NN,0
starless,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,starless,NN,NN,0
starlight,16,3.3726244076828385e-05,14.855768812868396,27.442411609245358,starlight,NN,NN,0
starling,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,starl,NN,NN,0
starlit,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,starlit,NN,NN,0
starmoon,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,starmoon,NN,NN,0
starred,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,star,VBN,VB,0
starry,8,1.6863122038414192e-05,15.855768812868396,23.633570483095003,starri,NN,NN,0
stars,146,0.000307751977201059,11.665944253988378,19.809180299173665,star,NNS,NN,0
start,43,9.063928095647628e-05,13.429504058166298,32.11155887321959,start,NN,NN,0
started,56,0.00011804185426889934,13.04841389081079,31.419171443350706,start,VBN,VB,0
starting,13,2.740257331242306e-05,15.155329094727303,28.430805715988633,start,VBG,VB,0
startled,18,3.7942024586431934e-05,14.685843811426082,29.29883569919518,startl,VBN,VB,0
startling,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,startl,VBG,VB,0
starts,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,start,NNS,NN,0
starve,3,6.323670764405322e-06,17.27080631214724,5.954196310386875,starv,NN,NN,0
starved,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,starv,VBN,VB,0
starving,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,starv,VBG,VB,0
state,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,state,NN,NN,0
stately,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,state,RB,RB,0
statue,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,statu,NN,NN,0
statues,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,statu,NNS,NN,0
stature,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,statur,NN,NN,0
staunch,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,staunch,NN,NN,0
staunched,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,staunch,VBN,VB,0
staves,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,stave,NNS,NN,0
stay,112,0.0002360837085377987,12.04841389081079,21.769646436981432,stay,NN,NN,0
stayed,26,5.480514662484612e-05,14.155329094727303,32.4191071419225,stay,NN,NN,0
staying,5,1.053945127400887e-05,16.533840717981032,13.107701428997157,stay,VBG,VB,0
stays,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stay,NNS,NN,0
stead,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,stead,NN,NN,0
steadfast,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,steadfast,NN,NN,0
steadied,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,steadi,VBN,VB,0
steadier,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,steadier,NN,NN,0
steadily,48,0.00010117873223048515,13.27080631214724,32.86161143197726,steadili,RB,RB,0
steady,19,4.004991484123371e-05,14.607841299424809,29.29883569919518,steadi,JJ,JJ,0
steal,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,steal,NN,NN,0
stealest,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stealest,NN,NN,0
stealing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,steal,VBG,VB,0
stealth,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stealth,NN,NN,0
stealthily,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,stealthili,RB,RB,0
stealthy,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stealthi,NN,NN,0
steam,9,1.8971012293215967e-05,15.685843811426082,22.0278897183049,steam,NN,NN,0
steamed,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,steam,VBN,VB,0
steaming,10,2.107890254801774e-05,15.533840717981032,23.633570483095003,steam,VBG,VB,0
steams,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,steam,NNS,NN,0
steed,11,2.3186792802819512e-05,15.396337194231098,25.058441780501063,steed,NN,NN,0
steeds,20,4.215780509603548e-05,14.533840717981032,29.29883569919518,steed,NNS,NN,0
steel,38,8.009982968246742e-05,13.607841299424809,32.86161143197726,steel,NN,NN,0
steep,63,0.00013279708605251175,12.878488889368478,30.023472303937922,steep,NN,NN,0
steeped,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,steep,NN,NN,0
steeper,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,steeper,NN,NN,0
steeply,23,4.84814758604408e-05,14.332206856811382,31.734468975321107,steepli,NN,NN,0
steer,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,steer,NN,NN,0
steered,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,steer,VBN,VB,0
steering,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,steer,VBG,VB,0
steerless,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,steerless,NN,NN,0
steers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,steer,NNS,NN,0
stem,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,stem,NN,NN,0
stemmed,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stem,VBD,VB,0
stems,10,2.107890254801774e-05,15.533840717981032,20.215402857994317,stem,NNS,NN,0
stench,16,3.3726244076828385e-05,14.855768812868396,26.322682154995128,stench,NN,NN,0
stenches,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stench,NNS,NN,0
step,63,0.00013279708605251175,12.878488889368478,31.79024414251979,step,NN,NN,0
stepped,65,0.0001370128665621153,12.833400999839942,29.468937950642218,step,VBD,VB,0
stepping,9,1.8971012293215967e-05,15.685843811426082,23.633570483095003,step,VBG,VB,0
steps,82,0.00017284700089374548,12.498216808250312,31.0,step,NNS,NN,0
stern,31,6.5344597898855e-05,13.90157250248152,32.884823218490716,stern,NN,NN,0
sterner,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,sterner,NN,NN,0
sternly,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,sternli,NN,NN,0
stew,5,1.053945127400887e-05,16.533840717981032,5.954196310386875,stew,NN,NN,0
steward,34,7.166826866326032e-05,13.768305971618055,26.322682154995128,steward,NN,NN,0
stewards,10,2.107890254801774e-05,15.533840717981032,20.215402857994317,steward,NNS,NN,0
stewardship,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stewardship,NN,NN,0
stewed,3,6.323670764405322e-06,17.27080631214724,5.954196310386875,stew,NN,NN,0
stick,24,5.0589366115242574e-05,14.27080631214724,30.70958572167535,stick,NN,NN,0
sticking,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,stick,VBG,VB,0
sticks,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,stick,NNS,NN,0
sticky,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,sticki,NN,NN,0
sties,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sti,NN,NN,0
stiff,27,5.69130368796479e-05,14.100881310704926,32.4191071419225,stiff,NN,NN,0
stiffened,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stiffen,VBN,VB,0
stiffening,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stiffen,VBG,VB,0
stiffly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stiffli,NN,NN,0
stifled,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stifl,VBN,VB,0
stifling,10,2.107890254801774e-05,15.533840717981032,22.0278897183049,stifl,VBG,VB,0
still,880,0.001854943424225561,9.074409099343736,0.0,still,RB,RB,0
stilled,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,still,VBN,VB,0
stillness,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,still,NN,NN,0
sting,37,7.799193942766564e-05,13.646315447239445,31.734468975321107,sting,VBG,VB,0
stinging,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,sting,VBG,VB,0
stink,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,stink,NN,NN,0
stinker,9,1.8971012293215967e-05,15.685843811426082,18.161341077497564,stinker,NN,NN,0
stinking,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,stink,VBG,VB,0
stinks,4,8.431561019207096e-06,16.855768812868394,5.954196310386875,stink,NN,NN,0
stinted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stint,VBN,VB,0
stir,19,4.004991484123371e-05,14.607841299424809,31.734468975321107,stir,NN,NN,0
stirred,49,0.00010328662248528692,13.241058968753187,32.11155887321959,stir,VBN,VB,0
stirring,8,1.6863122038414192e-05,15.855768812868396,23.633570483095003,stir,VBG,VB,0
stirrup,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stirrup,NN,NN,0
stirrups,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,stirrup,NNS,NN,0
stock,14,2.9510463567224836e-05,15.04841389081079,25.058441780501063,stock,NN,NN,0
stockings,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stock,NN,NN,0
stocks,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stock,NNS,NN,0
stole,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,stole,NN,NN,0
stolen,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,stolen,VBN,VB,0
stomach,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stomach,NN,NN,0
stone,348,0.0007335458086710174,10.412825317019667,8.223117746439186,stone,NN,NN,0
stonecrop,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stonecrop,NN,NN,0
stonecrops,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stonecrop,NN,NN,0
stonehouse,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stonehous,NN,NN,0
stones,132,0.0002782415136338342,11.811374693509942,22.701056894445415,stone,NNS,NN,0
stonewain,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,stonewain,NN,NN,0
stonework,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stonework,NN,NN,0
stonewrights,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stonewright,NNS,NN,0
stonily,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stonili,RB,RB,0
stoningland,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stoningland,NN,NN,0
stony,63,0.00013279708605251175,12.878488889368478,31.0,stoni,NN,NN,0
stood,511,0.0010771319202037065,9.858589331930775,1.4309973422633264,stood,NN,NN,0
stool,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,stool,NN,NN,0
stools,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,stool,NNS,NN,0
stoop,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stoop,NN,NN,0
stooped,37,7.799193942766564e-05,13.646315447239445,32.86161143197726,stoop,VBD,VB,0
stooping,31,6.5344597898855e-05,13.90157250248152,32.884823218490716,stoop,VBG,VB,0
stoors,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stoor,NNS,NN,0
stop,48,0.00010117873223048515,13.27080631214724,32.758503015303766,stop,NN,NN,0
stopped,79,0.00016652333012934014,12.551988064691292,25.29072861998052,stop,VBD,VB,0
stopping,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stop,VBG,VB,0
stops,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stop,NNS,NN,0
storage,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,storag,NN,NN,0
store,20,4.215780509603548e-05,14.533840717981032,29.29883569919518,store,NN,NN,0
stored,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,store,VBN,VB,0
storehouse,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,storehous,NN,NN,0
stores,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,store,NNS,NN,0
storey,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,storey,NN,NN,0
storeyed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,storey,NN,NN,0
storeys,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,storey,NNS,NN,0
storied,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stori,VBN,VB,0
stories,21,4.426569535083726e-05,14.463451390089634,29.29883569919518,stori,NNS,NN,0
storm,50,0.0001053945127400887,13.21191262309367,32.90459014958683,storm,NN,NN,0
stormcrow,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,stormcrow,NN,NN,0
storming,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,storm,VBG,VB,0
storms,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,storm,NNS,NN,0
stormy,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stormi,NN,NN,0
story,60,0.00012647341528810644,12.948878217259876,32.90459014958683,stori,NN,NN,0
stout,28,5.902092713444967e-05,14.04841389081079,30.055779436609797,stout,NN,NN,0
stouter,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stouter,NN,NN,0
stouthearted,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stoutheart,NN,NN,0
stoutly,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stoutli,RB,RB,0
stowed,10,2.107890254801774e-05,15.533840717981032,20.215402857994317,stow,VBN,VB,0
straddled,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,straddl,NN,NN,0
straddling,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,straddl,VBG,VB,0
straggled,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,straggl,VBN,VB,0
stragglers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,straggler,NNS,NN,0
straggling,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,straggl,VBG,VB,0
straight,90,0.00018971012293215965,12.36391571653872,21.769646436981432,straight,NN,NN,0
straighten,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,straighten,NN,NN,0
straightened,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,straighten,VBN,VB,0
straightening,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,straighten,VBG,VB,0
straighter,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,straighter,NN,NN,0
straightway,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,straightway,NN,NN,0
strain,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,strain,NN,NN,0
strained,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,strain,VBN,VB,0
straining,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,strain,VBG,VB,0
strand,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,strand,NN,NN,0
stranded,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strand,VBD,VB,0
strands,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,strand,NNS,NN,0
strange,211,0.0004447648437631743,11.13466962416121,11.992620358654827,strang,NN,NN,0
strangely,19,4.004991484123371e-05,14.607841299424809,30.70958572167535,strang,RB,RB,0
stranger,21,4.426569535083726e-05,14.463451390089634,30.055779436609797,stranger,NN,NN,0
strangers,39,8.220771993726919e-05,13.570366594006147,32.11688356100213,stranger,NNS,NN,0
strangest,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,strangest,NN,NN,0
strangled,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,strangl,VBN,VB,0
strangling,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,strangl,VBG,VB,0
strapped,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,strap,VBD,VB,0
straps,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,strap,NNS,NN,0
stratagems,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stratagem,NNS,NN,0
strategy,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strategi,NN,NN,0
straw,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,straw,NN,NN,0
strawberries,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strawberri,NNS,NN,0
strawheads,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strawhead,NN,NN,0
stray,13,2.740257331242306e-05,15.155329094727303,29.29883569919518,stray,NN,NN,0
strayed,13,2.740257331242306e-05,15.155329094727303,29.29883569919518,stray,NN,NN,0
straying,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stray,VBG,VB,0
streaked,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,streak,VBN,VB,0
stream,148,0.00031196775771066257,11.646315447239445,26.082969569460445,stream,NN,NN,0
streamed,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,stream,VBD,VB,0
streaming,12,2.5294683057621287e-05,15.27080631214724,27.442411609245358,stream,VBG,VB,0
streamlet,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,streamlet,NN,NN,0
streams,20,4.215780509603548e-05,14.533840717981032,31.267140966190002,stream,NNS,NN,0
street,18,3.7942024586431934e-05,14.685843811426082,20.215402857994317,street,NN,NN,0
streets,15,3.161835382202661e-05,14.948878217259876,25.058441780501063,street,NNS,NN,0
strength,152,0.00032039931872986967,11.607841299424809,22.701056894445415,strength,NN,NN,0
strengthen,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,strengthen,NN,NN,0
strengthened,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,strengthen,VBN,VB,0
strengthening,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,strengthen,VBG,VB,0
strengths,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strength,NNS,NN,0
strenuous,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strenuou,JJ,JJ,0
stretch,9,1.8971012293215967e-05,15.685843811426082,25.058441780501063,stretch,NN,NN,0
stretched,43,9.063928095647628e-05,13.429504058166298,31.419171443350706,stretch,VBN,VB,0
stretches,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stretch,NNS,NN,0
stretching,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,stretch,VBG,VB,0
strewn,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,strewn,NN,NN,0
stricken,17,3.583413433163016e-05,14.768305971618055,27.442411609245358,stricken,NN,NN,0
strict,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strict,NN,NN,0
strictly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strictli,RB,RB,0
stride,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,stride,NN,NN,0
strider,232,0.0004890305391140116,10.997787817740823,32.90459014958683,strider,NN,NN,0
strides,11,2.3186792802819512e-05,15.396337194231098,20.215402857994317,stride,NNS,NN,0
striding,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,stride,VBG,VB,0
strife,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,strife,NN,NN,0
strike,28,5.902092713444967e-05,14.04841389081079,32.90459014958683,strike,NN,NN,0
strikes,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,strike,NNS,NN,0
striking,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,strike,VBG,VB,0
string,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,string,NN,NN,0
stringed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,string,VBN,VB,0
stringing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,string,VBG,VB,0
strings,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,string,NNS,NN,0
strip,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,strip,NN,NN,0
stripes,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stripe,NNS,NN,0
stripped,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,strip,VBD,VB,0
strips,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,strip,NNS,NN,0
strive,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,strive,NN,NN,0
striven,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,striven,RB,RB,0
striving,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,strive,VBG,VB,0
strode,29,6.112881738925145e-05,13.997787817740823,31.267140966190002,strode,NN,NN,0
stroke,44,9.274717121127805e-05,13.396337194231098,32.86161143197726,stroke,NN,NN,0
stroked,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stroke,VBN,VB,0
strokes,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,stroke,NNS,NN,0
stroking,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stroke,VBG,VB,0
stroll,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,stroll,NN,NN,0
strolled,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stroll,VBN,VB,0
strolling,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stroll,VBG,VB,0
strong,131,0.0002761336233790324,11.822345811330946,18.781550559334175,strong,JJ,JJ,0
stronger,38,8.009982968246742e-05,13.607841299424809,32.597671398390354,stronger,JJR,JJ,0
strongest,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,strongest,JJS,JJ,0
stronghold,8,1.6863122038414192e-05,15.855768812868396,20.215402857994317,stronghold,NN,NN,0
strongholds,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,stronghold,NNS,NN,0
strongly,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,strongli,RB,RB,0
strove,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,strove,NN,NN,0
struck,34,7.166826866326032e-05,13.768305971618055,32.597671398390354,struck,NN,NN,0
struggle,13,2.740257331242306e-05,15.155329094727303,23.633570483095003,struggl,NN,NN,0
struggled,29,6.112881738925145e-05,13.997787817740823,32.11688356100213,struggl,VBN,VB,0
struggling,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,struggl,VBG,VB,0
strung,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,strung,NN,NN,0
stub,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stub,NN,NN,0
stubbed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stub,NN,NN,0
stubbornly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stubbornli,RB,RB,0
stuck,21,4.426569535083726e-05,14.463451390089634,31.267140966190002,stuck,NN,NN,0
studded,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,stud,VBN,VB,0
studied,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,studi,VBN,VB,0
studies,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,studi,NNS,NN,0
studs,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stud,NNS,NN,0
study,13,2.740257331242306e-05,15.155329094727303,25.058441780501063,studi,NN,NN,0
studying,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,studi,VBG,VB,0
stuff,29,6.112881738925145e-05,13.997787817740823,32.4191071419225,stuff,NN,NN,0
stuffed,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,stuf,NN,NN,0
stuffy,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,stuffi,NN,NN,0
stumble,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stumbl,JJ,JJ,0
stumbled,35,7.377615891806209e-05,13.726485795923429,32.884823218490716,stumbl,VBN,VB,0
stumbling,17,3.583413433163016e-05,14.768305971618055,23.633570483095003,stumbl,VBG,VB,0
stump,11,2.3186792802819512e-05,15.396337194231098,18.161341077497564,stump,NN,NN,0
stumped,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stump,VBD,VB,0
stumps,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,stump,NNS,NN,0
stumpy,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,stumpi,NN,NN,0
stung,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,stung,NN,NN,0
stunned,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,stun,VBN,VB,0
stunted,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,stunt,VBN,VB,0
stupid,8,1.6863122038414192e-05,15.855768812868396,15.816785241547501,stupid,JJ,JJ,0
stupidly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stupidli,NN,NN,0
sturdiest,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sturdiest,NN,NN,0
sturdily,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sturdili,NN,NN,0
sturdy,11,2.3186792802819512e-05,15.396337194231098,23.633570483095003,sturdi,NN,NN,0
stuttering,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,stutter,VBG,VB,0
stybba,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,stybba,NN,NN,0
suave,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suav,NN,NN,0
subdue,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,subdu,JJ,JJ,0
subdued,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,subdu,NN,NN,0
subject,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,subject,NN,NN,0
